ID,REFERENCIA,BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
10,Cicerón,"Alatorre, Antonio: El heliocentrismo en el mundo de habla española. México D. F.: Fondo de Cultura Económica, 2011.","Alatorre, Antonio",El heliocentrismo en el mundo de habla española,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",México,México y Centroamérica,Académico,"Publicado anteriormente en el volumen colectivo Galileo (El Colegio Nacional, México, 2010)","dijo que sor Juana pudo haberse inspirado en el Iter exstaticum del jesuita Athanasius Kircher; y Robert Ricard sugirió otros antecedentes: por una parte, como dice Paz, ""la tradición de los viajes del alma durante el sueño"" (""sueños de anábasis""), cuyo ejemplo clásico es el Somnium Scipionis de Cicerón, y por otra ""el conjunto de doctrinas y revelaciones recogidas en el Corpus hermeticum"". ""Estas indicaciones -añade Paz jubilosamente- permanecieron aisladas durante años; a mí me tocó atar los cabos y mostrar que la tradición hermética [...] llegó a sor Juana a través de Kircher [...] Pero habría sido imposible"
10,Cicerón,"Alatorre, Antonio: El heliocentrismo en el mundo de habla española. México D. F.: Fondo de Cultura Económica, 2011.","Alatorre, Antonio",El heliocentrismo en el mundo de habla española,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",México,México y Centroamérica,Académico,"Publicado anteriormente en el volumen colectivo Galileo (El Colegio Nacional, México, 2010)","Luna, el itinerario extático o viaje onírico de Teodidacto (que significa ""divinamente instruido"") por la serie de ""esferas"" -Luna, Mercurio, Venus, Sol, Marte, Júpiter y Saturno- que giran en torno a la Tierra, centro fijo del universo. Es un ""viaje guiado"" por un cicerone, Cosmiel, especie de arcángel a cargo de la maquinaria cósmica."
176,Cicerón,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"en los títulos de las dos Éticas podrían muy bien deberse, en el caso de Nicómaco, por ejemplo, a que fue éste el corrector y editor del escrito de su padre. Lo que no puede sostenerse es que fuera el mismo Nicómaco su autor, como, con un argumento insostenible, parece afirmar Cicerón. Para Düring, la É. N. que es una obra de la última época de Aristóteles, fue dada a conocer después de su muerte, y podría haber recibido este título en memoria del joven Nicómaco. Más difícil de explicar es el sentido del nombre Eudemo en la É. E., que por razones más complejas ha"
61,Cicerón,"Coromoto Rodríguez Golindano, Yenys; Ricardo, José Rodrigo; Pérez González, José Carlos: «Sistema de capacitación para los docentes del PNF Administración en aldeas universitarias venezolanas». Conrado. Cienfuegos: conrado.revistas.rimed.cu, 2012-05-17.","Coromoto Rodríguez Golindano, Yenys; Ricardo, José Rodrigo; Pérez González, José Carlos",Conrado,2012,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",Cuba,Antillas,Académico,Periodicidad: trimestral,"El pasado de las universidades se remonta a Grecia, donde la Academia de Platón y el Liceo de Aristóteles fueron escuelas avanzadas de filosofía. En el siglo IV a.c. Atenas atrajo a muchos estudiantes, entre los que se contaron más tarde estadistas y escritores como Julio César, Cicerón, Augusto y Horacio."
121,Cicerón,"Gaviria Díaz, Carlos: Mito o logos: hacia La República de Platón. Bogotá: Luna Libros, 2013.","Gaviria Díaz, Carlos",Mito o logos: hacia La República de Platón,2013,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Colombia,Caribe continental,Académico,El texto contiene citas ajenas al autor,"Sócrates va a compartir con ellos esas nuevas obsesiones y a cuestionar severamente sus respuestas. Cicerón había escrito sobre el filósofo ateniense que ""hizo bajar la filosofía desde el cielo, la estableció en las ciudades, la introdujo en los hogares y la convirtió en el instrumento necesario para las investigaciones sobre la vida y la moral, el bien y el mal"". Me parece justa la glosa amable de Zeller a"
237,Cicerón,"Ordieres, Alejandro: La acción y el juicio moral en David Hume. México D.F.: Fontamara, 2013.","Ordieres, Alejandro",La acción y el juicio moral en David Hume,2013,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",México,México y Centroamérica,Académico,El texto fuente contiene citas ajenas al autor. El texto fuente incorpora léxico de origen anglo-sajón,"En esta ""nueva escena del pensamiento"", la moral tiene un papel central.4 Buscaba poner un fin a las interminables discusiones propias de su época y del pasado y que le habían sido transmitidas a través de sus lecturas de Séneca, Cicerón y Plutarco y que precisamente contribuyen a su malestar espiritual. En palabras de Hume:"
237,Cicerón,"Ordieres, Alejandro: La acción y el juicio moral en David Hume. México D.F.: Fontamara, 2013.","Ordieres, Alejandro",La acción y el juicio moral en David Hume,2013,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",México,México y Centroamérica,Académico,El texto fuente contiene citas ajenas al autor. El texto fuente incorpora léxico de origen anglo-sajón,"Hubo otra razón que contribuyó más que cualquier otra cosa para hacerme perder el ánimo y poner en mí esta perturbación. Ésta fue que, habiendo leído muchos libros de moral como a Cicerón, Séneca y Plutarco y habiendo sido atraído con sus bellas representaciones de la virtud y la filosofía, emprendí el mejoramiento de mi temperamento y voluntad, junto como mi razón y entendimiento. Continuamente estuve fortaleciéndome con reflexiones contra la muerte, la pobreza, la vergüenza, el dolor y las demás calamidades de la vida"
221,Cicerón,"Muñoz Machado, Santiago; Sánchez Ron, Manuel: Los itinerarios de la libertad de palabra. Madrid: Real Academia Española, 2013.","Muñoz Machado, Santiago; Sánchez Ron, Manuel",Los itinerarios de la libertad de palabra,2013,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,Académico,,"privados. Charles F. Mullet ha rastreado la presencia de aquellos autores en la literatura americana del XVIII, constatando cómo, entre los griegos, están todos los escritores importantes (Homero, Sófocles, Platón, Eurípides, Heródoto, Tucídides, Jenofonte, Estrabón, Aristóteles.), y que lo mismo ocurrió con los romanos (Cicerón, Horacio, Virgilio, Tácito, Lucano, Séneca, Tito Livio, César.). Aunque no siempre las citas parecen reflejar un conocimiento preciso de las obras. E incluso algunos políticos e intelectuales americanos que las habían leído de verdad y en profundidad mostraron su desencanto sobre la calidad y vigencia de determinados autores (Jefferson"
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,"Si se admiten estos dos pilares, los orígenes de esta psicopatología se remontan al periodo germinal de nuestra cultura y se sitúan en la confluencia de la filosofía moral y la medicina hipocrática. Desde este punto de vista, las problemáticas clásicas relativas al pathos —especialmente estudiadas por Cicerón— se reaniman con la reflexión desplegada por Freud. Aunque más de dos milenios separan a éste de Antifonte (el primero en proponerse públicamente para curar el desánimo mediante la palabra), una línea continua une esas dos épocas y visiones, al menos en lo tocante al uso terapéutico de la palabra, a las posiciones"
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,"del deseo y el goce, y al ocuparse de las dificultades que les son connaturales, el psicoanálisis se aproxima a la función que antaño asumiera la filosofía moral. Por tanto, en lo relativo a la responsabilidad subjetiva en la contracción y también en la curación de las heridas del alma, las obras Cicerón, Pinel y Freud componen un discurso articulado."
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,"II. Psicopatología y psicoanálisis. Comentarios sobre el pathos y el ethos en Cicerón, Pinel y Freud."
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,"El pathos, la ética y el lenguaje / Las pasiones y las enfermedades del alma según Cicerón / Sobre la alienación mental y los restos de razón / La psicopatología psicoanalítica"
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,"mental» y el «tratamiento moral», y es de nuevo reavivada por Freud cuando entreteje su clínica con los hilos del pathos y el ethos. De esta manera me parece posible articular, en lo tocante a las reflexiones sobre el malestar subjetivo, el buen uso de la palabra y la responsabilidad subjetiva, las obras de Cicerón, Pinel y Freud. En este sentido puede afirmarse que, al ocuparse de las dificultades propias del deseo y el goce, el psicoanálisis recupera el lugar que antaño ocupara la filosofía moral."
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,"En lo que atañe al estudio del dolor del alma —el pathos de los griegos, la animi perturbatio ciceroniana, el affectus según Séneca— nos precede una amplísima tradición que se remonta, cuando menos, a la Antigüedad clásica. Durante siglos la filosofía y la medicina permanecieron hermanadas a la hora de tratar las enfermedades que afligían a los hombres. Esta vinculación está presente tanto en Platón como en Hipócrates, para quienes la curación de"
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,"A diferencia de la filosofía desarrollada en los últimos tres siglos como actividad teórica, esta orientación de la filosofía prefería la fortaleza de la práctica a la de la teoría. Aunque sorprenda hoy día, este hecho resultaba incuestionable para los antiguos, como expresa el comentario de Cicerón en el primer preámbulo de Sobre la República, cuando propone que podría tenerse la teoría de una ciencia aunque no se practique, pero «[...] la virtud radica por completo en el ejercicio de sí misma». Quien se acercaba a la filosofía lo hacía, en definitiva, para tener una experiencia."
366,Cicerón,"Álvarez Martínez, José María: Estudios sobre la psicosis. Barcelona: Red ediciones, 2013.","Álvarez Martínez, José María",Estudios sobre la psicosis,2013,Ver nota,No ficción,Escrito,Libro,Salud,España,,Académico,Se trata de una tercera edición reescrita y aumentada,". Partidarios de la moderación eran, desde luego, los peripatéticos. En cambio, tanto los epicúreos como los estoicos se mostraban más proclives a su exterminación; la ataraxia a la que aspira el sabio epicúreo se asemeja mucho a la apatheía (imperturbabilidad del ánimo) de los estoicos. En lo tocante a las pasiones, con estos últimos coincidió Cicerón, tan circunspecto y templado en otras opiniones: «¿Puede acaso la pasión admitir límite? Es preciso destruirla y extirparla de raíz. Pues ¿quién tendría una pasión que se pueda decir que la tiene con justa medida». Aunque suene retórica, la pregunta ciceroniana atañe directamente al tipo de terapéutica"
